orf	med	prey	homo	ppi	interaction	D	M	R	type_para
YDR311W	7.04439411935845	YDR311W	1	0	0	4.6691968846114	3.6841118008666	-0.985085083744805	S
YDR314C	9.2004230447901	YDR314C	0	0	0	4.06293334499368	3.1878152450034	-0.875118099990277	ssd
YDR315C	11.126311784787	YDR315C	0	0	0	4.34079011994344	4.17998868478701	-0.160801435156431	S
YDR318W	11.5402946002142	YDR318W	1	0	0	5.45251966091463	5.57417418610965	0.121654525195022	ssd
YDR320C	6.9351823597917	YDR320C	0	0	0	4.81054078837042	3.3399483165301	-1.47059247184033	ssd
YDR321W	14.8069323782233	YDR321W	3	1	1	7.23983716874034	5.53727121424903	-1.70256595449132	ssd
YDR322C-A	12.6966713977985	YDR322C-A	4	0	1	6.04388908770845	6.72394075404104	0.680051666332592	S
YDR322W	6.71247678563052	YDR322W	0	0	0	6.05826237186247	5.30467530694392	-0.75358706491855	ssd
YDR324C	11.2660367990366	YDR324C	2	0	0	4.56663861090493	5.69204493593254	1.1254063250276	ssd
YDR325W	11.3945674023179	YDR325W	0	0	0	5.42940171979661	6.01969746716368	0.590295747367067	ssd
YDR329C	13.5784207854341	YDR329C	2	1	1	5.28670745222246	6.13230127311581	0.845593820893347	S
YDR330W	11.3966873475608	YDR330W	0	0	0	4.20627594008793	4.47853828444368	0.27226234435575	ssd
YDR331W	12.9014303773057	YDR331W	0	0	1	3.39352877791515	1.59833185333547	-1.79519692457968	S
YDR332W	10.6168917454665	YDR332W	0	0	0	4.27294138278313	5.30490159716321	1.03196021438008	ssd
YDR336W	6.88770225975199	YDR336W	0	0	0	4.3907089519901	4.87730254099799	0.486593589007896	ssd
YDR338C	9.66698384299911	YDR338C	0	0	0	5.01911475506972	5.34029164931521	0.32117689424549	ssd
YDR339C	11.5433847821931	YDR339C	0	0	0	8.0287017467505	7.74393902187331	-0.2847627248772	ssd
YDR343C	7.05381287974784	YDR343C	0	0	0	NA	NA	NA	ssd_wgd
YDR345C	15.6754708228316	YDR345C	0	1	1	5.78460605679781	4.47853828444368	-1.30606777235414	wgd
YDR346C	11.8129290973232	YDR346C	0	0	0	5.40531849095817	4.87730254099799	-0.528015949960174	ssd
YDR347W	6.19562179471372	YDR347W	0	0	0	6.32540620408591	5.91333225343298	-0.412073950652929	ssd
YDR348C	12.3186691715447	YDR348C	0	0	0	4.53088227966591	3.94690861316987	-0.583973666496038	wgd
YDR349C	6.70037302242467	YDR349C	0	0	0	4.6691968846114	4.82665525548407	0.157458370872665	ssd
YDR350C	9.98805828397346	YDR350C	0	0	0	5.45251966091463	6.17408478057782	0.721565119663192	S
YDR351W	10.3348136560402	YDR351W	0	0	0	5.07975356407454	6.11901995173483	1.03926638766029	wgd
YDR352W	12.3124249971755	YDR352W	0	0	0	4.39767976632401	5.73550322284529	1.33782345652128	ssd
YDR354W	13.5586593715557	YDR354W	0	1	1	6.4245979827402	5.72006500063068	-0.70453298210952	S
YDR356W	6.83919003255456	YDR356W	4	0	0	5.26819107921981	5.81550626391258	0.547315184692763	ssd
YDR357C	7.06661125131651	YDR357C	0	0	0	7.1662333950513	8.08063101757905	0.91439762252775	S
YDR358W	11.3677253318975	YDR358W	0	0	0	4.61883182435018	5.10688847516704	0.488056650816859	ssd_wgd
YDR359C	6.71698828720799	YDR359C	2	0	0	5.78460605679781	6.73405924490055	0.949453188102736	ssd
YDR362C	9.54099133466284	YDR362C	0	0	0	5.80570002645171	7.15235583434044	1.34665580788873	S
YDR363W	11.5752985175309	YDR363W	0	0	0	2.05991244904677	2.82452144381635	0.764608994769583	S
YDR363W-A	13.1067116688906	YDR363W-A	0	1	1	5.5358725520881	6.8011845291587	1.26531197707059	S
YDR364C	9.76032564437699	YDR364C	1	0	0	3.25722489381545	1.57319029959131	-1.68403459422414	ssd
YDR365C	7.02129994085646	YDR365C	1	0	0	6.23813337248606	5.89696928962066	-0.341164082865407	ssd
YDR366C	11.1052148367763	YDR366C	0	0	0	NA	NA	NA	S
YDR369C	11.4728255050066	YDR369C	1	0	0	3.72481395704308	4.3167756974515	0.591961740408422	ssd
YDR370C	11.4101237673411	YDR370C	0	0	0	4.88393844790833	4.24999895061544	-0.633939497292894	S
YDR371W	11.7247874374957	YDR371W	1	0	0	3.14676762284219	3.18772341420822	0.0409557913660277	S
YDR373W	11.2622981164282	YDR373W	0	0	0	5.30474465771863	5.02448812564064	-0.280256532077995	ssd
YDR377W	13.2120696860778	YDR377W	0	1	1	5.1966306482054	5.92656879107202	0.729938142866621	S
YDR378C	14.7932036992986	YDR378C	1	1	1	6.20752198138707	6.85282285617978	0.645300874792708	ssd
YDR379C-A	11.2676775612237	YDR379C-A	0	0	0	5.34412188620352	5.60799306137445	0.263871175170929	S
YDR379W	13.6609117585231	YDR379W	3	1	1	5.71438291065141	7.05328514466902	1.33890223401762	ssd_wgd
YDR381C-A	11.9716503510134	YDR381C-A	0	0	0	4.85473875300095	5.23069873930361	0.375959986302663	S
YDR381W	6.49042680318987	YDR381W	4	0	0	NA	NA	NA	ssd
YDR382W	15.6865498619674	YDR382W	1	1	1	11.8905112926952	10.0029837420023	-1.88752755069288	ssd
YDR385W	11.438519593746	YDR385W	0	0	0	3.15769374687077	1.88912304772251	-1.26857069914826	wgd
YDR386W	11.2272018629225	YDR386W	0	0	0	3.99842118872913	4.98286127406325	0.984440085334111	S
YDR387C	11.9326902204854	YDR387C	0	0	0	5.28670745222246	4.68342697637019	-0.603280475852267	ssd
YDR388W	14.7558616756978	YDR388W	4	1	1	7.88966822508196	7.09914789714889	-0.790520327933073	ssd
YDR389W	11.5130440411586	YDR389W	0	0	0	4.43311969782023	3.76755946281604	-0.66556023500419	wgd
YDR393W	9.74582870250995	YDR393W	1	0	0	5.6707723681197	6.8011845291587	1.13041216103899	ssd
YDR394W	7.22878662989362	YDR394W	3	0	0	7.37956031713386	6.67802963803721	-0.701530679096652	ssd
YDR397C	10.2108947677947	YDR397C	1	0	0	5.76841990161317	6.28631009117738	0.517890189564201	ssd
YDR398W	12.4256634053104	YDR398W	0	0	0	5.76841990161317	4.71360234453009	-1.05481755708308	ssd
YDR399W	11.3196650544375	YDR399W	2	0	0	8.03410013836711	7.47304004897706	-0.561060089390051	ssd
YDR400W	11.5204428316666	YDR400W	0	0	0	3.93198555641425	3.03754563618114	-0.894439920233108	S
YDR403W	11.029928345281	YDR403W	0	0	0	0.776904935324964	2.60165611094695	1.82475117562198	S
YDR408C	9.46276997629179	YDR408C	0	0	0	6.94251450533924	6.91318861950889	-0.0293258858303522	S
YDR410C	11.469138674109	YDR410C	2	0	0	5.0175611891453	5.77452880066223	0.756967611516924	S
YDR411C	6.90689059560852	YDR411C	1	0	0	6.16410643616891	5.85265060019588	-0.311455835973021	ssd
YDR412W	13.8399961158278	YDR412W	0	1	1	3.15769374687077	2.79219943280544	-0.365494314065332	S
YDR414C	11.7300281872439	YDR414C	1	0	0	3.62627558304979	2.82452144381635	-0.801754139233434	ssd
YDR415C	7.13478251641959	YDR415C	0	0	0	4.85473875300095	4.44170921501153	-0.413029537989418	ssd
YDR416W	9.88866378186772	YDR416W	1	0	0	5.16665921410843	4.37547043728435	-0.791188776824077	S
YDR418W	6.94232376096834	YDR418W	0	0	0	11.3514417174755	9.56804921082418	-1.78339250665129	wgd
YDR419W	7.07665725923086	YDR419W	0	0	0	3.52049768158917	4.4425454561053	0.92204777451613	S
YDR420W	11.2858321192742	YDR420W	0	0	0	5.64056598149991	5.54313702099089	-0.0974289605090197	ssd
YDR421W	11.0008150810596	YDR421W	0	0	0	4.72010879081651	5.86524827061905	1.14513947980253	ssd
YDR422C	11.7860998961864	YDR422C	0	0	0	5.16453288337933	4.55668690709663	-0.607845976282698	ssd
YDR423C	11.3128801688349	YDR423C	1	0	0	5.22442621762487	5.30467530694392	0.0802490893190493	wgd
YDR424C	11.3532648715729	YDR424C	4	0	0	7.19756073608054	6.7063095175996	-0.491251218480937	S
YDR425W	11.3370587339287	YDR425W	0	0	0	4.1217945774892	4.71360234453009	0.591807767040891	ssd
YDR428C	11.4901034407824	YDR428C	0	0	0	4.88450512448582	4.7623275524802	-0.12217757200562	S
YDR429C	13.2010659678209	YDR429C	1	1	1	7.08147811202924	5.71088631340902	-1.37059179862021	ssd
YDR430C	11.5839690566491	YDR430C	0	0	0	5.87748905682879	6.80565360014052	0.928164543311733	ssd
YDR432W	15.8524723400467	YDR432W	4	1	1	9.48373316247334	8.42082764015084	-1.0629055223225	ssd
YDR438W	11.6762258883301	YDR438W	0	0	0	4.17973396605741	5.50625282807353	1.32651886201612	wgd
YDR440W	10.1645861114624	YDR440W	0	0	0	2.9970629313155	3.66877722120172	0.671714289886222	ssd
YDR441C	11.4026028012429	YDR441C	0	0	0	5.8193641842074	5.0638005968788	-0.7555635873286	wgd
YDR443C	10.4030954335453	YDR443C	0	0	0	3.62627558304979	4.37547043728435	0.749194854234565	ssd
YDR447C	15.5473013548243	YDR447C	0	1	1	NA	NA	NA	wgd
YDR448W	9.8371237248671	YDR448W	3	0	0	4.13638007950834	3.47763847529061	-0.658741604217735	ssd
YDR452W	11.2546826150731	YDR452W	0	0	0	5.61509549266929	7.00854067170295	1.39344517903366	S
YDR453C	13.5779761932329	YDR453C	1	1	1	4.73791926099064	4.88978988833676	0.151870627346122	wgd
YDR454C	10.6787319734068	YDR454C	0	0	0	7.89400526087831	6.51164039586808	-1.38236486501023	ssd
YDR456W	7.27085082289012	YDR456W	1	0	0	5.49933567266088	5.66035821483034	0.16102254216946	S
YDR457W	10.8883072765625	YDR457W	1	0	0	7.45188695917962	7.94474133918457	0.492854380004953	ssd
YDR458C	12.3074419610867	YDR458C	0	0	0	4.65863423044338	5.66035821483034	1.00172398438696	wgd
YDR462W	6.95005603148873	YDR462W	0	0	0	4.80434789326392	4.18882816241232	-0.6155197308516	S
YDR464W	7.1030493069979	YDR464W	0	0	0	6.46010526549883	7.14914756531112	0.689042299812288	ssd
YDR465C	11.8691139723659	YDR465C	0	0	0	4.8492286825729	4.7623275524802	-0.0869011300926932	S
YDR466W	11.8174337132487	YDR466W	0	0	0	4.57473126266284	5.0638005968788	0.489069334215956	ssd
YDR468C	9.44911173560778	YDR468C	1	0	0	5.93627515864085	6.37731813190065	0.4410429732598	ssd
YDR469W	6.95386783858786	YDR469W	1	0	0	4.48565223066119	4.82665525548407	0.341003024822874	S
YDR471W	7.03623380412093	YDR471W	0	0	0	9.70659098588364	8.19496856546348	-1.51162242042016	wgd
YDR475C	11.4818758871351	YDR475C	1	0	0	5.45204516062853	5.52570245586788	0.0736572952393502	ssd_wgd
YDR476C	13.8649695068456	YDR476C	0	1	1	5.8193641842074	5.4118532961783	-0.4075108880291	S
YDR477W	11.1940886763913	YDR477W	4	0	0	5.55333899792529	5.13962911258904	-0.413709885336247	ssd
YDR478W	11.6844406399167	YDR478W	1	0	0	4.23544370018393	4.17998868478701	-0.0554550153969187	S
YDR479C	6.83055501437183	YDR479C	1	0	0	6.16410643616891	7.05924710604677	0.895140669877867	ssd
YDR481C	11.9579581935168	YDR481C	1	0	0	4.06142195950972	3.18772341420822	-0.873698545301499	S
YDR482C	10.4461253915849	YDR482C	0	0	0	4.17973396605741	4.01876768490101	-0.160966281156398	S
YDR483W	10.8635322854113	YDR483W	0	0	0	5.80727247998547	6.26143302759399	0.454160547608516	wgd
YDR484W	14.1979416328736	YDR484W	1	1	1	5.04899029897778	5.10688847516704	0.0578981761892576	ssd
YDR485C	6.77609437977858	YDR485C	0	0	0	5.60884767461348	5.68584205978436	0.0769943851708721	ssd
YDR486C	14.9054761498571	YDR486C	1	1	1	5.73602302612673	6.3276909565397	0.591667930412972	ssd
YDR487C	13.1133007880185	YDR487C	0	1	1	9.52363448102279	9.56541058213419	0.0417761011113953	S
YDR488C	12.3853230753674	YDR488C	0	0	0	0.905324710538457	2.01503362867244	1.10970891813398	S
YDR492W	11.0902939328143	YDR492W	0	0	0	5.16453288337933	5.28011746640774	0.115584583028408	wgd
YDR493W	7.35173552303597	YDR493W	0	0	0	6.29817990367189	5.72006500063068	-0.578114903041207	S
YDR494W	11.4885505033856	YDR494W	0	0	0	4.91893477409804	4.01876768490101	-0.900167089197029	S
YDR495C	7.26593438758878	YDR495C	0	0	0	4.51248606786198	5.0638005968788	0.551314529016825	ssd
YDR496C	11.5150853547873	YDR496C	2	0	0	5.9728603460701	4.98286127406325	-0.989999072006852	ssd
YDR497C	15.3816200194668	YDR497C	1	1	1	8.81725230418484	9.45603400881791	0.638781704633066	wgd
YDR498C	6.53840779852542	YDR498C	1	0	0	7.03421571533791	7.13880423175878	0.104588516420867	ssd
YDR499W	10.5020087096969	YDR499W	0	0	0	4.9525665409428	5.10688847516704	0.154321934224236	S
YDR502C	15.3071580549098	YDR502C	1	1	1	6.80199929328525	6.74773648317059	-0.0542628101146629	wgd
YDR503C	15.028061446783	YDR503C	1	1	1	3.14676762284219	4.98286127406325	1.83609365122105	ssd
YDR505C	7.0261141966737	YDR505C	0	0	0	5.01911475506972	5.0638005968788	0.044685841809077	wgd
YDR506C	7.22156890564832	YDR506C	0	0	0	4.56663861090493	5.68584205978436	1.11920344887942	ssd
YDR508C	15.3014640587412	YDR508C	0	1	1	6.75512793130174	4.2668914601554	-2.48823647114635	wgd
YDR511W	11.7168020799522	YDR511W	0	0	0	5.87321523186372	5.53727121424903	-0.335944017614692	S
YDR512C	11.6863390235397	YDR512C	0	0	0	4.6691968846114	5.62651506601713	0.957318181405734	S
YDR514C	6.76532508987501	YDR514C	0	0	0	4.65863423044338	4.01876768490101	-0.639866545542371	wgd
YDR515W	13.0814680766743	YDR515W	0	1	1	2.40073191530639	3.47763847529061	1.07690655998422	wgd
YDR517W	11.5945958750649	YDR517W	0	0	0	5.71062737690293	5.44214066975479	-0.268486707148141	S
YDR519W	6.90463285504727	YDR519W	1	0	0	4.80434789326392	3.6841118008666	-1.12023609239732	ssd
YDR523C	10.4272698540753	YDR523C	0	0	0	0	3.01752288530373	3.01752288530373	ssd
YDR525W-A	6.92782358301363	YDR525W-A	0	0	0	5.36304488836098	5.58108305211095	0.218038163749971	ssd
YDR528W	10.7713100253542	YDR528W	0	0	0	2.87562477827	2.60165611094695	-0.273968667323053	wgd
YDR529C	7.14702315663575	YDR529C	1	0	0	11.1139179349719	12.8097440166141	1.69582608164219	S
YDR531W	6.68914742795595	YDR531W	1	0	0	6.78343046140204	6.20966195645332	-0.573768504948722	S
YDR532C	11.9852498353107	YDR532C	1	0	0	3.99842118872913	3.1878152450034	-0.810605943725734	ssd
YDR533C	7.0678546430522	YDR533C	2	0	0	7.30500378111286	7.70348834965682	0.398484568543961	ssd
YDR534C	11.2359323532405	YDR534C	0	0	0	0	1.010042193189	1.010042193189	ssd
YDR536W	11.5027372353996	YDR536W	0	0	0	4.51248606786198	5.87764610409088	1.36516003622891	ssd
YDR538W	11.451613629195	YDR538W	0	0	0	2.05991244904677	1.59833185333547	-0.4615805957113	S
YDR539W	13.6988454757235	YDR539W	0	1	1	4.48565223066119	5.50625282807353	1.02060059741234	S
YDR545W	11.0505794133426	YDR545W	0	0	0	NA	NA	NA	ssd
YEL001C	6.83088904888599	YEL001C	0	0	0	5.58759901981814	4.68342697637019	-0.904172043447942	S
YEL004W	6.63514766323602	YEL004W	0	0	0	3.93198555641425	4.89935450584039	0.967368949426142	S
YEL005C	7.09983617241818	YEL005C	0	0	0	3.36104823560291	5.07029056860067	1.70924233299776	S
YEL007W	12.2667380634542	YEL007W	1	0	0	7.01486853685061	6.39480907133021	-0.620059465520403	ssd
YEL013W	6.76957940555402	YEL013W	1	0	0	4.61883182435018	5.06389980142422	0.445067977074038	ssd
YEL018W	10.2506255826833	YEL018W	0	0	0	2.52466801633163	3.01752288530373	0.492854868972101	ssd
YEL019C	11.6560376402161	YEL019C	0	0	0	1.85555124269322	1.57319029959131	-0.282360943101911	ssd
YEL024W	10.1965957097546	YEL024W	0	0	0	2.58355759371565	2.20334839455088	-0.380209199164763	S
YEL025C	10.974525773144	YEL025C	0	0	0	4.20420333239365	5.148722645563	0.944519313169348	ssd
YEL026W	7.01109720088032	YEL026W	0	0	0	10.3168811156623	9.05502478838185	-1.2618563272804	ssd
YEL027W	7.0050017606476	YEL027W	3	0	0	7.10834672252841	4.68342697637019	-2.42491974615821	ssd
YEL029C	6.59960611420528	YEL029C	0	0	0	3.81706039434127	4.07081005259229	0.253749658251015	ssd
YEL030W	11.8289639456241	YEL030W	0	0	0	2.89162527141766	3.94690861316987	1.05528334175221	ssd_wgd
YEL035C	11.6626928076383	YEL035C	0	0	0	3.02405544462416	3.79092839084601	0.766872946221848	S
YEL036C	11.61353927645	YEL036C	0	0	0	3.39352877791515	2.67991917497906	-0.713609602936085	ssd
YEL037C	6.89067985676233	YEL037C	3	0	0	5.80727247998547	5.31320230902662	-0.494070170958848	ssd
YEL039C	11.6357766087313	YEL039C	0	0	0	4.72010879081651	4.66316811470095	-0.0569406761155635	wgd
YEL040W	8.22735045732755	YEL040W	0	0	0	4.57473126266284	3.03754563618114	-1.5371856264817	ssd
YEL041W	12.1687984639376	YEL041W	0	0	0	4.53525671090384	7.16233090047396	2.62707418957012	ssd_wgd
YEL043W	7.11260371847175	YEL043W	2	0	0	3.79099092729537	4.01876768490101	0.227776757605643	ssd
YEL044W	8.28708979001776	YEL044W	0	0	0	4.72010879081651	4.84089622917722	0.120787438360709	S
YEL046C	15.907832740814	YEL046C	0	1	1	5.16828500779241	2.67991917497906	-2.48836583281334	S
YEL047C	14.2145329872911	YEL047C	0	1	1	6.00881179580586	6.7063095175996	0.697497721793736	wgd
YEL048C	12.084717708769	YEL048C	1	0	0	2.58355759371565	0	-2.58355759371565	S
YEL049W	11.2809660506938	YEL049W	0	0	0	0	0	0	ssd
YEL050C	7.13419789677828	YEL050C	0	0	0	5.05743727487273	4.82665525548407	-0.230782019388667	ssd
YEL051W	7.3791636657851	YEL051W	0	0	0	7.19756073608054	6.19198303335609	-1.00557770272445	ssd
YEL053C	11.7673689633493	YEL053C	0	0	0	4.71786831273266	4.47853828444368	-0.239330028288987	S
YEL054C	7.03304459522889	YEL054C	0	0	0	9.28407219949072	7.90124101506283	-1.38283118442789	wgd
YEL055C	9.80140741631356	YEL055C	0	0	0	6.6784522530778	7.31450620785327	0.636053954775479	S
YEL057C	6.77753419566667	YEL057C	0	0	0	5.87748905682879	5.30467530694392	-0.572813749884865	S
YEL059C-A	11.5755389370672	YEL059C-A	0	0	0	5.69019357782486	5.60455767668695	-0.0856359011379046	S
YEL061C	10.1735857471214	YEL061C	4	0	0	4.57473126266284	3.44335336200626	-1.13137790065659	ssd
YEL062W	7.05841563794936	YEL062W	0	0	0	3.62627558304979	5.02723811187913	1.40096252882934	S
YEL063C	15.1030057952761	YEL063C	0	1	1	6.29747391057014	4.2668914601554	-2.03058245041474	ssd_wgd
YEL064C	11.6130692966346	YEL064C	0	0	0	2.16731296325649	1.010042193189	-1.15727077006749	ssd
YEL065W	6.88522871246601	YEL065W	0	0	0	4.72010879081651	5.01938612357051	0.299277332754002	ssd
YEL066W	13.9936264483489	YEL066W	3	1	1	5.73817064279546	7.92079348753259	2.18262284473713	ssd
YEL069C	6.9585927881682	YEL069C	0	0	0	0.776904935324964	0	-0.776904935324964	ssd
YEL070W	11.3535034343046	YEL070W	0	0	0	0	0	0	ssd
YEL071W	11.6920951795972	YEL071W	0	0	0	6.26581192400642	6.47435491776846	0.208542993762041	ssd
YEL072W	6.28112121211054	YEL072W	0	0	0	2.87562477827	3.01752288530373	0.14189810703373	S
YEL076C	11.5798371384522	YEL076C	0	0	0	NA	NA	NA	ssd
YEL076C-A	11.5113835269356	YEL076C-A	0	0	0	NA	NA	NA	ssd
YEL077C	11.5513492596461	YEL077C	0	0	0	NA	NA	NA	ssd
YER001W	7.08190344613968	YER001W	0	0	0	4.72010879081651	3.15420566892879	-1.56590312188772	ssd
YER002W	14.1770495223606	YER002W	0	1	1	5.77829532476729	4.87730254099799	-0.900992783769293	ssd
YER003C	11.9255267907317	YER003C	0	0	0	9.28866539758998	8.07521706059691	-1.21344833699306	S
YER005W	12.1064745845115	YER005W	0	0	0	4.23544370018393	4.85511265478514	0.619668954601215	ssd
YER006W	11.5296704973666	YER006W	0	0	0	7.13787234749232	6.63451631104182	-0.503356036450503	ssd
YER007C-A	13.8804662918171	YER007C-A	0	1	1	6.73645605250865	6.04865906074511	-0.687796991763542	S
YER007W	10.4955359927813	YER007W	0	0	0	4.06142195950972	5.47455285593529	1.41313089642557	ssd
YER008C	14.1590833754317	YER008C	1	1	1	6.19881039607508	6.7202510997416	0.521440703666522	ssd
YER010C	7.07582541498671	YER010C	1	0	0	5.58916723357045	4.55668690709663	-1.03248032647381	S
YER011W	10.783625266934	YER011W	0	0	0	0	1.010042193189	1.010042193189	ssd
YER014C-A	6.84412515456659	YER014C-A	0	0	0	NA	NA	NA	S
YER014W	11.6121891444495	YER014W	1	0	0	2.87562477827	3.66877722120172	0.793152442931721	ssd
YER016W	12.9612394389423	YER016W	3	0	1	3.28238939134922	2.30778988232732	-0.974599509021891	S
YER017C	10.4906822528608	YER017C	0	0	0	4.27294138278313	4.92623668441333	0.653295301630205	ssd
YER018C	9.23742333551199	YER018C	2	0	0	7.12724118975447	7.5598282804432	0.43258709068873	S
YER019W	11.7491882092658	YER019W	0	0	0	6.93477595577991	6.5971959366159	-0.337580019164011	S
YER020W	14.251228434365	YER020W	0	1	1	5.07975356407454	5.96099583247833	0.881242268403795	ssd
YER023W	15.3117298098172	YER023W	3	1	1	8.48212627099951	7.48750242779675	-0.994623843202756	S
YER025W	6.74127794577448	YER025W	1	0	0	5.45251966091463	4.55668690709663	-0.895832753817994	ssd
YER027C	10.9694385566495	YER027C	0	0	0	6.18156375768921	5.54313702099089	-0.638426736698313	ssd_wgd
YER029C	11.5882332927918	YER029C	0	0	0	6.51740641183802	6.84000996004033	0.322603548202303	ssd
YER030W	11.7894532835455	YER030W	0	0	0	6.73645605250865	6.31141047368559	-0.425045578823059	S
YER031C	11.8100143548743	YER031C	1	0	0	5.71062737690293	4.66316811470095	-1.04745926220199	ssd_wgd
YER032W	11.2757414865559	YER032W	0	0	0	5.49933567266088	5.84059163556743	0.341255962906551	S
YER033C	6.95203503827307	YER033C	0	0	0	3.77382757898069	3.6841118008666	-0.0897157781140985	ssd
YER034W	11.1925061993327	YER034W	0	0	0	3.36104823560291	4.82665525548407	1.46560701988116	S
YER035W	11.8011154114369	YER035W	0	0	0	5.62978499318495	5.31320230902662	-0.316582684158329	wgd
YER037W	7.05197171494578	YER037W	0	0	0	4.56663861090493	6.56593374512637	1.99929513422144	wgd
YER038C	11.0703774473412	YER038C	0	0	0	6.49475800181755	10.270026621402	3.7752686195845	ssd
YER039C	7.04983827742982	YER039C	0	0	0	5.36304488836098	6.39104075996261	1.02799587160163	wgd
YER039C-A	11.1100595421554	YER039C-A	0	0	0	NA	NA	NA	ssd
YER040W	10.4372295558091	YER040W	1	0	0	2.58355759371565	2.57022974934768	-0.0133278443679674	ssd
YER042W	11.7719664321952	YER042W	1	0	0	5.60122405751465	5.71088631340902	0.109662255894374	S
YER044C-A	10.9482968406344	YER044C-A	0	0	0	4.27294138278313	1.88912304772251	-2.38381833506061	S
YER045C	11.1341242147901	YER045C	1	0	0	2.40073191530639	5.5114205980679	3.11068868276151	wgd
YER048C	10.7783072850223	YER048C	0	0	0	5.84204102661434	5.5114205980679	-0.330620428546442	ssd
YER048W-A	7.03990904260618	YER048W-A	0	0	0	2.89162527141766	2.46122207209101	-0.430403199326645	S
YER050C	6.74146698640115	YER050C	0	0	0	5.89489050240063	5.87764610409088	-0.0172443983097503	S
YER051W	6.5659284803044	YER051W	0	0	0	4.81307313512634	6.08580066318462	1.27272752805829	S
YER052C	7.04290219013904	YER052C	2	0	0	6.103873161525	5.82700855102456	-0.276864610500433	S
YER053C	10.7398940784516	YER053C	0	0	0	7.09334889443138	8.03115806555296	0.937809171121575	ssd
YER055C	15.5731276316825	YER055C	0	1	1	8.74693749440165	6.49562002030051	-2.25131747410115	S
