MATa orf_name	MATa gene_name	MATa type	MATalpha orf_name	MATalpha_gene_name	MATalpha type	intensity	z-score	PPV%
YFL036W	RPO41	0	YDL246C	SOR2	0	22243	2.02873	86.2745098
YBL088C	TEL1	0	YMR136W	GAT2	0	22312	2.0289	86.2745098
YAR018C	KIN3	0	YOR117W	RPT5	0	21549	2.02936	84.5070423
YNL278W	CAF120	0	YMR095C	SNO1	0	20167	2.02947	80.6034483
YBR082C	UBC4	0	YBR237W	PRP5	0	21169	2.02966	84.5070423
YNL126W	SPC98	0	YLR450W	HMG2	0	27338	2.0297	93.7106918
YPR078C	YPR078C	0	YHR144C	DCD1	0	20206	2.02972	80.6034483
YDR284C	DPP1	0	YLR196W	PWP1	0	24433	2.02994	90.6593407
YML014W	TRM9	0	YER021W	RPN3	0	23805	2.03	89.4179894
YHR043C	DOG2	0	YJL026W	RNR2	2	23832	2.03028	89.4179894
YDL013W	HEX3	0	YNL026W	SAM50	1	20662	2.03037	80.6034483
YFL038C	YPT1	0	YNL323W	LEM3	0	24045	2.03097	90.6593407
YHR055C	CUP1-2	0	YOR298C-A	MBF1	2	21932	2.03139	84.5070423
YPL070W	MUK1	0	YFR010W	UBP6	0	20507	2.03142	80.6034483
YLR288C	MEC3	0	YMR136W	GAT2	0	20898	2.0315	80.6034483
YGR234W	YHB1	0	YNL026W	SAM50	1	22146	2.03163	86.2745098
YML014W	TRM9	0	YCR028C-A	RIM1	0	23838	2.0317	89.4179894
YLR116W	MSL5	0	YGL256W	ADH4	0	23655	2.03188	89.4179894
YGR234W	YHB1	0	YER043C	SAH1	2	22153	2.032	86.2745098
YCR083W	TRX3	0	YDR200C	VPS64	0	20796	2.03212	80.6034483
YLL010C	PSR1	0	YLR182W	SWI6	0	22476	2.03213	86.2745098
YOR110W	TFC7	0	YCR076C	YCR076C	0	20378	2.03218	80.6034483
YPL070W	MUK1	0	YMR294W	JNM1	0	20518	2.0322	80.6034483
YPL004C	LSP1	0	YAL053W	FLC2	0	22979	2.03239	86.2745098
YCR033W	SNT1	0	YDR364C	CDC40	0	25509	2.03275	91.5730337
YLR453C	RIF2	0	YBR257W	POP4	0	23822	2.03299	89.4179894
YML120C	NDI1	0	YDL031W	DBP10	0	25236	2.03328	91.5730337
YGR229C	SMI1	0	YKL135C	APL2	0	20419	2.03346	80.6034483
YNL039W	BDP1	0	YDL239C	ADY3	0	26884	2.03364	93.2926829
YPL086C	ELP3	0	YDR092W	UBC13	0	24258	2.03408	90.6593407
YBR049C	REB1	0	YBR255C-A	YBR255C-A	0	30491	2.03424	97.9166667
YKR039W	GAP1	3	YGR138C	TPO2	0	20422	2.03456	80.6034483
YDR166C	SEC5	0	YLR182W	SWI6	0	20466	2.03478	80.6034483
YNL126W	SPC98	0	YFR010W	UBP6	0	27458	2.03488	93.7106918
YDR004W	RAD57	0	YOL090W	MSH2	0	21132	2.03493	84.5070423
YHR194W	MDM31	0	YOL090W	MSH2	0	24274	2.03511	90.6593407
YML021C	UNG1	0	YLR056W	ERG3	0	20922	2.03516	80.6034483
YDL079C	MRK1	0	YBR237W	PRP5	0	22163	2.03519	86.2745098
YKL164C	PIR1	0	YPL227C	ALG5	0	21227	2.03541	84.5070423
YML120C	NDI1	0	YLL033W	YLL033W	0	25290	2.0357	91.5730337
YGR099W	TEL2	0	YJR052W	RAD7	0	24873	2.03576	90.6593407
YIR026C	YVH1	0	YLR350W	ORM2	0	21171	2.03583	84.5070423
YDR011W	SNQ2	0	YNL026W	SAM50	1	25511	2.03629	91.5730337
YPL192C	PRM3	0	YFR010W	UBP6	0	20375	2.03635	80.6034483
YOL149W	DCP1	0	YMR198W	CIK1	0	20696	2.03655	80.6034483
YNL255C	GIS2	0	YNL112W	DBP2	0	27278	2.03663	93.7106918
YGR099W	TEL2	0	YGL169W	SUA5	0	24890	2.03665	90.6593407
YMR200W	ROT1	3	YJL174W	KRE9	0	21584	2.03673	84.5070423
YGL166W	CUP2	0	YOL056W	GPM3	0	22932	2.03705	86.2745098
YER143W	DDI1	0	YJL124C	LSM1	1	21511	2.03714	84.5070423
YAR018C	KIN3	0	YIR041W	YIR041W	0	21686	2.0373	84.5070423
YKR039W	GAP1	3	YDR497C	ITR1	0	20473	2.03742	80.6034483
YKL164C	PIR1	0	YOR211C	MGM1	1	21263	2.03752	84.5070423
YOR110W	TFC7	0	YGR155W	CYS4	2	20460	2.0378	80.6034483
YJR048W	CYC1	0	YOR046C	DBP5	1	20045	2.03786	80.6034483
YGR229C	SMI1	0	YKL013C	ARC19	0	20492	2.03803	80.6034483
YPL006W	NCR1	0	YGR129W	SYF2	0	21492	2.03805	84.5070423
YJL102W	MEF2	0	YKR076W	ECM4	1	21086	2.03843	84.5070423
YHL048W	COS8	0	YMR136W	GAT2	0	27811	2.03851	93.7106918
YBR279W	PAF1	0	YLR182W	SWI6	0	21453	2.03868	84.5070423
YGR198W	YGR198W	0	YKL051W	SFK1	0	20050	2.03887	80.6034483
YKR039W	GAP1	3	YDR011W	SNQ2	0	20500	2.03893	80.6034483
YNL288W	CAF40	0	YER167W	BCK2	0	22917	2.03897	86.2745098
YOR110W	TFC7	0	YGL256W	ADH4	0	20479	2.0391	80.6034483
YEL058W	PCM1	0	YLR182W	SWI6	0	20610	2.03912	80.6034483
YPR078C	YPR078C	0	YDR146C	SWI5	0	20365	2.03914	80.6034483
YIL159W	BNR1	0	YIR028W	DAL4	0	20558	2.0393	80.6034483
YGL071W	AFT1	0	YLL034C	RIX7	0	26520	2.03933	93.2926829
YOL081W	IRA2	0	YKL185W	ASH1	0	22203	2.03937	86.2745098
YNL255C	GIS2	0	YGL125W	MET13	2	27357	2.03966	93.7106918
YBL075C	SSA3	0	YCL021W-A	YCL021W-A	0	26710	2.03984	93.2926829
YDL088C	ASM4	0	YDL182W	LYS20	0	20888	2.04002	80.6034483
YBR217W	ATG12	0	YCR028C-A	RIM1	0	20646	2.04004	80.6034483
YFL028C	CAF16	0	YHR078W	YHR078W	1	23661	2.04042	89.4179894
YER027C	GAL83	0	YFL003C	MSH4	0	26950	2.04043	93.2926829
YNL278W	CAF120	0	YDL125C	HNT1	0	20351	2.04057	80.6034483
YGR099W	TEL2	0	YCR057C	PWP2	0	24979	2.04126	90.6593407
YNL255C	GIS2	0	YER112W	LSM4	0	27400	2.04131	93.7106918
YML120C	NDI1	0	YCR076C	YCR076C	0	25416	2.04133	91.5730337
YHR011W	DIA4	0	YCR077C	PAT1	0	20516	2.04169	80.6034483
YOL006C	TOP1	0	YDL031W	DBP10	0	20918	2.04171	80.6034483
YPL192C	PRM3	0	YOL090W	MSH2	0	20438	2.04177	80.6034483
YMR200W	ROT1	3	YPL227C	ALG5	0	21673	2.04198	84.5070423
YMR005W	TAF4	0	YPR006C	ICL2	0	20182	2.04217	80.6034483
YBR006W	UGA2	0	YML058W-A	HUG1	0	23526	2.04242	89.4179894
YGR099W	TEL2	0	YOR141C	ARP8	0	25004	2.04255	91.5730337
YML032C	RAD52	0	YBR296C-A	YBR296C-A	0	20911	2.04261	80.6034483
YNL278W	CAF120	0	YGR134W	CAF130	0	20386	2.04267	80.6034483
YLR350W	ORM2	0	YHR045W	YHR045W	0	22791	2.04285	86.2745098
YER011W	TIR1	0	YIR012W	SQT1	0	25486	2.04311	91.5730337
YLR136C	TIS11	0	YML131W	YML131W	0	22840	2.04326	86.2745098
YFL038C	YPT1	0	YMR120C	ADE17	0	24341	2.04335	90.6593407
YLR350W	ORM2	0	YHR078W	YHR078W	1	22803	2.04345	86.2745098
YNL187W	YNL187W	0	YPL227C	ALG5	0	20019	2.04347	80.6034483
YBL022C	PIM1	0	YOR241W	MET7	0	23266	2.04372	89.4179894
YMR169C	ALD3	0	YKR076W	ECM4	1	21814	2.04373	84.5070423
YOL128C	YGK3	0	YDR092W	UBC13	0	23656	2.04389	89.4179894
YER027C	GAL83	0	YHR078W	YHR078W	1	27027	2.04411	93.7106918
YPR168W	NUT2	0	YGL162W	SUT1	0	20622	2.04415	80.6034483
YML120C	NDI1	0	YOR159C	SME1	0	25482	2.04427	91.5730337
YOR326W	MYO2	0	YBR296C-A	YBR296C-A	0	27252	2.04454	93.7106918
YDL194W	SNF3	0	YLR182W	SWI6	0	20247	2.0454	80.6034483
YLR288C	MEC3	0	YGR008C	STF2	0	21166	2.04554	84.5070423
YNL255C	GIS2	0	YDR293C	SSD1	0	27516	2.04575	93.7106918
YGL086W	MAD1	0	YOR393W	ERR1	0	20306	2.04589	80.6034483
YNL187W	YNL187W	0	YDL179W	PCL9	0	20053	2.04592	80.6034483
YOR110W	TFC7	0	YNR032W	PPG1	0	20580	2.04598	80.6034483
YDR004W	RAD57	0	YNL229C	URE2	0	21321	2.04602	84.5070423
YNL006W	LST8	0	YCL056C	YCL056C	0	26936	2.04647	93.2926829
YKL099C	UTP11	0	YOR253W	NAT5	0	25990	2.04687	91.5730337
YFL036W	RPO41	0	YGL162W	SUT1	0	22554	2.04729	86.2745098
YHR115C	DMA1	0	YCL021W-A	YCL021W-A	0	21079	2.04732	84.5070423
YCR083W	TRX3	0	YDL097C	RPN6	0	21042	2.04735	84.5070423
YJL108C	PRM10	0	YCR042C	TAF2	1	24578	2.04751	90.6593407
YBR193C	MED8	0	YPL188W	POS5	0	20212	2.04778	80.6034483
YDR284C	DPP1	0	YDR233C	RTN1	3	24787	2.04798	90.6593407
YMR192W	GYL1	0	YDL090C	RAM1	0	26472	2.048	93.2926829
YFL038C	YPT1	0	YGL137W	SEC27	0	24456	2.04812	90.6593407
YNL039W	BDP1	0	YER099C	PRS2	0	27208	2.04814	93.7106918
YGR280C	PXR1	0	YGL078C	DBP3	0	21566	2.04816	84.5070423
YNL187W	YNL187W	0	YDL109C	YDL109C	0	20085	2.04823	80.6034483
YDR488C	PAC11	0	YBR210W	ERV15	0	21165	2.04859	84.5070423
YFL036W	RPO41	0	YDR144C	MKC7	0	22577	2.04865	86.2745098
YPL192C	PRM3	0	YDL031W	DBP10	0	20519	2.04872	80.6034483
YKL164C	PIR1	0	YHR207C	SET5	0	21455	2.04874	84.5070423
YNL278W	CAF120	0	YKR076W	ECM4	1	20488	2.04877	80.6034483
YHR089C	GAR1	0	YNL002C	RLP7	0	20003	2.04896	80.6034483
YML120C	NDI1	0	YHL044W	YHL044W	0	25589	2.04902	91.5730337
YLR116W	MSL5	0	YOR267C	HRK1	0	24013	2.04905	90.6593407
YDR151C	CTH1	0	YPL202C	AFT2	0	21038	2.04928	84.5070423
YPL086C	ELP3	0	YDR350C	TCM10	0	24570	2.04953	90.6593407
YAL058W	CNE1	0	YER021W	RPN3	0	20688	2.0496	80.6034483
YML120C	NDI1	0	YBR173C	UMP1	0	25605	2.04973	91.5730337
YDR388W	RVS167	0	YFR024C-A	LSB3	0	21391	2.04977	84.5070423
YDR460W	TFB3	0	YBL049W	MOH1	0	20416	2.0499	80.6034483
YLR350W	ORM2	0	YKL065C	YET1	3	22936	2.05011	86.2745098
YHR055C	CUP1-2	0	YBR133C	HSL7	0	22311	2.05032	86.2745098
YBR049C	REB1	0	YKR076W	ECM4	1	30939	2.05057	97.9166667
YPL192C	PRM3	0	YGL098W	USE1	0	20543	2.05078	80.6034483
YGR229C	SMI1	0	YKL051W	SFK1	0	20700	2.05096	80.6034483
YMR072W	ABF2	0	YOR094W	ARF3	0	21254	2.05122	84.5070423
YDR085C	AFR1	0	YER170W	ADK2	0	20577	2.05138	80.6034483
YLR116W	MSL5	0	YMR154C	RIM13	0	24063	2.05143	90.6593407
YNL323W	LEM3	0	YCR028C-A	RIM1	0	21741	2.0518	84.5070423
YGR060W	ERG25	0	YGL055W	OLE1	0	20318	2.05191	80.6034483
YKR067W	GPT2	0	YNL038W	GPI15	0	20098	2.05219	80.6034483
YDL003W	MCD1	0	YAL034C	FUN19	0	21356	2.0523	84.5070423
YKR039W	GAP1	3	YML055W	SPC2	0	20749	2.05275	80.6034483
YGR099W	TEL2	0	YGL087C	MMS2	0	25203	2.0528	91.5730337
YMR192W	GYL1	0	YFR010W	UBP6	0	26580	2.05283	93.2926829
YML120C	NDI1	0	YDR161W	YDR161W	0	25685	2.05326	91.5730337
YJL098W	SAP185	0	YPL117C	IDI1	0	23595	2.05346	89.4179894
YNL039W	BDP1	0	YHL044W	YHL044W	0	27330	2.05356	93.7106918
YOR110W	TFC7	0	YGL203C	KEX1	0	20693	2.05365	80.6034483
YLR116W	MSL5	0	YGL085W	YGL085W	0	24112	2.05375	90.6593407
YDR263C	DIN7	0	YBR237W	PRP5	0	22003	2.0538	86.2745098
YER173W	RAD24	0	YBR296C-A	YBR296C-A	0	21697	2.05414	84.5070423
YDL088C	ASM4	0	YNL026W	SAM50	1	21149	2.05444	84.5070423
YGL073W	HSF1	0	YOR213C	SAS5	0	20020	2.0546	80.6034483
YHL007C	STE20	0	YHR152W	SPO12	0	20123	2.05468	80.6034483
YLR288C	MEC3	0	YFR004W	RPN11	0	21347	2.05493	84.5070423
YKR039W	GAP1	3	YJL097W	PHS1	3	20792	2.05512	80.6034483
YML021C	UNG1	0	YDR511W	ACN9	0	21230	2.05521	84.5070423
YML120C	NDI1	0	YGL054C	ERV14	0	25730	2.05525	91.5730337
YPL004C	LSP1	0	YFR051C	RET2	0	23464	2.05541	89.4179894
YDR085C	AFR1	0	YHR207C	SET5	0	20644	2.05542	80.6034483
YLR350W	ORM2	0	YDL212W	SHR3	0	23048	2.05569	89.4179894
YKR039W	GAP1	3	YPL186C	UIP4	0	20803	2.05573	80.6034483
YDL079C	MRK1	0	YGL169W	SUA5	0	22473	2.05607	86.2745098
YGR099W	TEL2	0	YCL021W-A	YCL021W-A	0	25275	2.05648	91.5730337
YHR091C	MSR1	0	YPL190C	NAB3	0	24448	2.0565	90.6593407
YDL079C	MRK1	0	YPR110C	RPC40	0	22481	2.05661	86.2745098
YCR097W	HMRA1	0	YDL135C	RDI1	0	20413	2.05723	80.6034483
YJL065C	DLS1	0	YPR032W	SRO7	0	25159	2.05725	91.5730337
YLR155C	ASP3-1	0	YHR078W	YHR078W	1	21456	2.0576	84.5070423
YBR193C	MED8	0	YDL135C	RDI1	0	20396	2.05769	80.6034483
YPL070W	MUK1	0	YCL056C	YCL056C	0	20882	2.05791	80.6034483
YNL187W	YNL187W	0	YDL007W	RPT2	0	20225	2.05826	80.6034483
YPL006W	NCR1	0	YJL124C	LSM1	1	21826	2.05845	84.5070423
YGR234W	YHB1	0	YOR128C	ADE2	2	22663	2.05851	86.2745098
YER088C	DOT6	0	YMR260C	TIF11	0	20070	2.05856	80.6034483
YDR005C	MAF1	0	YBR210W	ERV15	0	25283	2.05879	91.5730337
YKL099C	UTP11	0	YGR201C	YGR201C	0	26247	2.0588	93.2926829
YBR019C	GAL10	0	YNL026W	SAM50	1	20437	2.05884	80.6034483
YPL070W	MUK1	0	YDR350C	TCM10	0	20896	2.05889	80.6034483
YDR332W	YDR332W	0	YBR296C-A	YBR296C-A	0	27466	2.05893	93.7106918
YML120C	NDI1	0	YCL056C	YCL056C	0	25814	2.05894	91.5730337
YML120C	NDI1	0	YLR045C	STU2	0	25817	2.05907	91.5730337
YIR038C	GTT1	0	YGR012W	YGR012W	0	21414	2.05924	84.5070423
YML095C	RAD10	0	YGL191W	COX13	0	20008	2.05925	80.6034483
YLR288C	MEC3	0	YER099C	PRS2	0	21432	2.05931	84.5070423
YIR038C	GTT1	0	YLL023C	YLL023C	3	21416	2.05937	84.5070423
YPL177C	CUP9	0	YML098W	TAF13	0	20703	2.05966	80.6034483
YKL058W	TOA2	0	YER144C	UBP5	0	20003	2.05967	80.6034483
YMR165C	PAH1	0	YHR008C	SOD2	0	20396	2.05969	80.6034483
YPL006W	NCR1	0	YIR038C	GTT1	0	21849	2.05984	84.5070423
YFL028C	CAF16	0	YOL069W	NUF2	0	24059	2.05994	90.6593407
YIR026C	YVH1	0	YPR156C	TPO3	0	21623	2.05997	84.5070423
YDL115C	IWR1	0	YGL169W	SUA5	0	20157	2.06012	80.6034483
YPL086C	ELP3	0	YKR081C	RPF2	0	24792	2.06041	90.6593407
YLR350W	ORM2	0	YLR378C	SEC61	0	23147	2.0606	89.4179894
YNL187W	YNL187W	0	YGL098W	USE1	0	20258	2.06062	80.6034483
YKL164C	PIR1	0	YMR192W	GYL1	0	21662	2.06072	84.5070423
YML098W	TAF13	0	YLR196W	PWP1	0	20242	2.06079	80.6034483
YGR060W	ERG25	0	YCL056C	YCL056C	0	20442	2.0609	80.6034483
YIL101C	XBP1	0	YER021W	RPN3	0	21506	2.06109	84.5070423
YGR234W	YHB1	0	YIL138C	TPM2	0	22716	2.06123	86.2745098
YML120C	NDI1	0	YOL095C	HMI1	0	25868	2.06131	91.5730337
YPL177C	CUP9	0	YLL034C	RIX7	0	20731	2.06134	80.6034483
YMR284W	YKU70	0	YOR046C	DBP5	1	24028	2.06139	90.6593407
YLR451W	LEU3	0	YOR163W	DDP1	0	20477	2.06145	80.6034483
YLR056W	ERG3	0	YDL198C	GGC1	0	24061	2.06184	90.6593407
YJR060W	CBF1	0	YCR042C	TAF2	1	21350	2.06192	84.5070423
YBR193C	MED8	0	YBR097W	VPS15	0	20475	2.06192	80.6034483
YDR004W	RAD57	0	YNR057C	BIO4	0	21600	2.0622	84.5070423
YNL039W	BDP1	0	YHR011W	DIA4	0	27532	2.06247	93.7106918
YDL190C	UFD2	0	YNR065C	YNR065C	0	22845	2.06248	86.2745098
YMR072W	ABF2	0	YPL203W	TPK2	0	21436	2.06254	84.5070423
YNL182C	IPI3	0	YCL056C	YCL056C	0	20177	2.06256	80.6034483
YOR281C	PLP2	0	YDR032C	PST2	0	21228	2.0626	84.5070423
YMR005W	TAF4	0	YOR046C	DBP5	1	20498	2.0628	80.6034483
YLR284C	ECI1	0	YJL124C	LSM1	1	21279	2.06283	84.5070423
YLR116W	MSL5	0	YOR100C	CRC1	0	24312	2.06319	90.6593407
YPL188W	POS5	0	YOR360C	PDE2	0	22120	2.06325	86.2745098
YMR228W	MTF1	0	YHR078W	YHR078W	1	27885	2.06328	93.7106918
YLR284C	ECI1	0	YMR192W	GYL1	0	21292	2.06364	84.5070423
YFL036W	RPO41	0	YBR210W	ERV15	0	22835	2.06384	86.2745098
YER045C	ACA1	0	YOR046C	DBP5	1	23730	2.06396	89.4179894
YOR140W	SFL1	0	YBR140C	IRA1	0	22184	2.06419	86.2745098
YGL166W	CUP2	0	YIL118W	RHO3	0	23426	2.06479	89.4179894
YDR277C	MTH1	0	YPR032W	SRO7	0	20215	2.06479	80.6034483
YOR140W	SFL1	0	YDR253C	MET32	0	22196	2.06483	86.2745098
YPL070W	MUK1	0	YJL174W	KRE9	0	20982	2.06489	80.6034483
YHR194W	MDM31	0	YFR010W	UBP6	0	24869	2.06499	90.6593407
YOR250C	CLP1	0	YCL005W	LDB16	0	20926	2.065	80.6034483
YFL036W	RPO41	0	YBR237W	PRP5	0	22857	2.06513	86.2745098
YBR082C	UBC4	0	YHR011W	DIA4	0	21787	2.06541	84.5070423
YAL058W	CNE1	0	YIL033C	BCY1	0	20955	2.06542	80.6034483
YBR217W	ATG12	0	YMR172W	HOT1	0	21159	2.06553	84.5070423
YGR229C	SMI1	0	YEL017C-A	PMP2	3	20940	2.06572	80.6034483
YER088C	DOT6	0	YJL124C	LSM1	1	20194	2.06583	80.6034483
YPL004C	LSP1	0	YKL013C	ARC19	0	23687	2.06584	89.4179894
YPL004C	LSP1	0	YML072C	TCB3	0	23687	2.06584	89.4179894
YDR452W	PPN1	0	YKR076W	ECM4	1	20038	2.06596	80.6034483
YDR388W	RVS167	0	YNR035C	ARC35	0	21637	2.06618	84.5070423
YNL039W	BDP1	0	YPR032W	SRO7	0	27617	2.06621	93.7106918
YOL149W	DCP1	0	YGR129W	SYF2	0	21230	2.06645	84.5070423
YNL006W	LST8	0	YHR011W	DIA4	0	27382	2.06659	93.7106918
YPL075W	GCR1	0	YGR270W	YTA7	0	20160	2.06677	80.6034483
YDL088C	ASM4	0	YKL205W	LOS1	0	21375	2.06679	84.5070423
YLR288C	MEC3	0	YFL007W	BLM10	0	21586	2.0672	84.5070423
YGR099W	TEL2	0	YCL059C	KRR1	0	25487	2.06728	91.5730337
YHR055C	CUP1-2	0	YLR370C	ARC18	0	22658	2.06738	86.2745098
YOR281C	PLP2	0	YOR046C	DBP5	1	21320	2.06738	84.5070423
YMR032W	HOF1	0	YJL204C	RCY1	0	23437	2.06742	89.4179894
YPL004C	LSP1	0	YOR133W	EFT1	0	23724	2.06756	89.4179894
YBR019C	GAL10	0	YMR192W	GYL1	0	20576	2.06784	80.6034483
YNL251C	NRD1	0	YKR076W	ECM4	1	24878	2.06788	90.6593407
YNL182C	IPI3	0	YBR237W	PRP5	0	20264	2.06806	80.6034483
YDR129C	SAC6	0	YGL206C	CHC1	0	26222	2.0681	93.2926829
YCR097W	HMRA1	0	YNL026W	SAM50	1	20597	2.06828	80.6034483
YOR123C	LEO1	0	YKR076W	ECM4	1	22684	2.06838	86.2745098
YLR056W	ERG3	0	YFR010W	UBP6	0	24198	2.06855	90.6593407
YDL079C	MRK1	0	YNR057C	BIO4	0	22662	2.06866	86.2745098
YFL033C	RIM15	0	YBR244W	GPX2	0	23555	2.06869	89.4179894
YNL323W	LEM3	0	YDL192W	ARF1	0	22050	2.0687	86.2745098
YGR156W	PTI1	0	YGR206W	YGR206W	0	20276	2.06871	80.6034483
YIL095W	PRK1	0	YPL227C	ALG5	0	20080	2.06896	80.6034483
YFL036W	RPO41	0	YBR241C	YBR241C	0	22927	2.06922	86.2745098
YPL177C	CUP9	0	YNL183C	NPR1	0	20865	2.06935	80.6034483
YOL081W	IRA2	0	YHR106W	TRR2	0	22727	2.0695	86.2745098
YDL160C	DHH1	0	YNR052C	POP2	0	21286	2.06971	84.5070423
YKL164C	PIR1	0	YOL090W	MSH2	0	21821	2.06984	84.5070423
YNL289W	PCL1	0	YML094W	GIM5	0	21302	2.06996	84.5070423
YBR217W	ATG12	0	YBR061C	TRM7	0	21252	2.07008	84.5070423
YOR134W	BAG7	0	YMR136W	GAT2	0	20220	2.07014	80.6034483
YAL058W	CNE1	0	YDL008W	APC11	0	21039	2.07035	84.5070423
YKL164C	PIR1	0	YDR541C	YDR541C	0	21830	2.07036	84.5070423
YHL048W	COS8	0	YNL038W	GPI15	0	28668	2.07076	94.7712418
YBR302C	COS2	0	YGL113W	SLD3	0	20002	2.07078	80.6034483
YNL039W	BDP1	0	YLR144C	ACF2	0	27725	2.07093	93.7106918
YMR072W	ABF2	0	YFR010W	UBP6	0	21573	2.07101	84.5070423
YNL288W	CAF40	0	YNL091W	NST1	0	23387	2.07102	89.4179894
YNL278W	CAF120	0	YOR393W	ERR1	0	20870	2.07134	80.6034483
YNL039W	BDP1	0	YGL159W	YGL159W	0	27740	2.07159	93.7106918
YJL134W	LCB3	0	YOR360C	PDE2	0	20147	2.07186	80.6034483
YDL213C	NOP6	0	YDR364C	CDC40	0	20417	2.07192	80.6034483
YGR229C	SMI1	0	YJR125C	ENT3	0	21042	2.07194	84.5070423
YNL288W	CAF40	0	YDR086C	SSS1	0	23403	2.0721	89.4179894
YNL187W	YNL187W	0	YDR534C	FIT1	0	20420	2.07212	80.6034483
YAL058W	CNE1	0	YCR042C	TAF2	1	21077	2.07258	84.5070423
YKR039W	GAP1	3	YEL065W	SIT1	0	21116	2.07282	84.5070423
YML120C	NDI1	0	YGL162W	SUT1	0	26144	2.07334	93.2926829
YKL058W	TOA2	0	YOR070C	GYP1	0	20146	2.07341	80.6034483
YHL048W	COS8	0	YDR434W	GPI17	0	28741	2.07346	94.7712418
YMR072W	ABF2	0	YER009W	NTF2	0	21616	2.07365	84.5070423
YNL289W	PCL1	0	YLR019W	PSR2	0	21366	2.07367	84.5070423
YLR079W	SIC1	0	YML082W	YML082W	0	20144	2.07394	80.6034483
YHR115C	DMA1	0	YMR072W	ABF2	0	21454	2.07396	84.5070423
YOR281C	PLP2	0	YOR098C	NUP1	0	21455	2.07435	84.5070423
YBR082C	UBC4	0	YFR040W	SAP155	0	21947	2.07451	84.5070423
YNL187W	YNL187W	0	YDR350C	TCM10	0	20454	2.07453	80.6034483
YLR136C	TIS11	0	YHR078W	YHR078W	1	23391	2.07459	89.4179894
YKL164C	PIR1	0	YDR479C	PEX29	0	21905	2.07464	84.5070423
YHL007C	STE20	0	YNL026W	SAM50	1	20474	2.07486	80.6034483
YGR060W	ERG25	0	YNL156C	NSG2	3	20638	2.075	80.6034483
YHR091C	MSR1	0	YHR078W	YHR078W	1	24816	2.07528	90.6593407
YML095C	RAD10	0	YOR136W	IDH2	0	20223	2.07528	80.6034483
YJR060W	CBF1	0	YOR298C-A	MBF1	2	21599	2.07543	84.5070423
YMR005W	TAF4	0	YLR150W	STM1	0	20694	2.07543	80.6034483
YNL210W	MER1	0	YJL124C	LSM1	1	20516	2.07561	80.6034483
YDL111C	RRP42	0	YDR144C	MKC7	0	20223	2.07562	80.6034483
YNL187W	YNL187W	0	YJL204C	RCY1	0	20471	2.07573	80.6034483
YKL099C	UTP11	0	YGL162W	SUT1	0	26619	2.07585	93.2926829
YGR099W	TEL2	0	YGR008C	STF2	0	25662	2.07612	91.5730337
YDR488C	PAC11	0	YDL008W	APC11	0	21610	2.07624	84.5070423
YFL036W	RPO41	0	YNR019W	ARE2	0	23050	2.07637	89.4179894
YKL099C	UTP11	0	YHR207C	SET5	0	26635	2.07658	93.2926829
YKR039W	GAP1	3	YHR133C	NSG1	0	21188	2.07672	84.5070423
YER045C	ACA1	0	YDR389W	SAC7	0	23986	2.07698	89.4179894
YIL033C	BCY1	0	YOR332W	VMA4	2	29517	2.07699	96.0264901
YFL036W	RPO41	0	YFR004W	RPN11	0	23061	2.07701	89.4179894
YMR192W	GYL1	0	YER021W	RPN3	0	27131	2.0772	93.7106918
YNL039W	BDP1	0	YGR129W	SYF2	0	27870	2.07725	93.7106918
YOL086C	ADH1	0	YCR033W	SNT1	0	20914	2.07752	80.6034483
YDL160C	DHH1	0	YHR179W	OYE2	2	21439	2.07763	84.5070423
YHR011W	DIA4	0	YDR534C	FIT1	0	21090	2.07799	84.5070423
YDL115C	IWR1	0	YDL090C	RAM1	0	20415	2.07803	80.6034483
YMR284W	YKU70	0	YOR393W	ERR1	0	24319	2.07827	90.6593407
YNL187W	YNL187W	0	YOR253W	NAT5	0	20507	2.07827	80.6034483
YML120C	NDI1	0	YDR350C	TCM10	0	26259	2.07831	93.2926829
YKL164C	PIR1	0	YOR141C	ARP8	0	21972	2.07845	84.5070423
YMR192W	GYL1	0	YPL227C	ALG5	0	27162	2.07855	93.7106918
YLR288C	MEC3	0	YER009W	NTF2	0	21819	2.07904	84.5070423
YBL013W	FMT1	0	YOR211C	MGM1	1	25242	2.07908	91.5730337
YML120C	NDI1	0	YOR046C	DBP5	1	26277	2.07909	93.2926829
YDR452W	PPN1	0	YOR393W	ERR1	0	20250	2.0791	80.6034483
YDR284C	DPP1	0	YOR298C-A	MBF1	2	25415	2.07937	91.5730337
YFL017W-A	SMX2	0	YOR141C	ARP8	0	24227	2.07944	90.6593407
YOR010C	TIR2	0	YDL056W	MBP1	0	21785	2.07944	84.5070423
YGR097W	ASK10	0	YOR298C-A	MBF1	2	20795	2.07951	80.6034483
YLL010C	PSR1	0	YDR200C	VPS64	0	23310	2.07953	89.4179894
YGR099W	TEL2	0	YMR105C	PGM2	0	25730	2.07954	91.5730337
YBR016W	YBR016W	0	YOR098C	NUP1	0	23914	2.07956	89.4179894
YFL028C	CAF16	0	YDR086C	SSS1	0	24470	2.07976	90.6593407
YDR129C	SAC6	0	YGR080W	TWF1	0	26455	2.07976	93.2926829
YFL036W	RPO41	0	YHR080C	YHR080C	1	23111	2.0799	89.4179894
